SNAPSHOT_ID,PERFORMANCE_MONTH,REGION,STRATEGY_MODE,OTIF_PCT,FILL_RATE_PCT,NET_SALES_GROWTH_PCT,LEAD_TIME_DAYS,ORDER_FLEXIBILITY_SCORE,FORECAST_MAPE_PCT,FORECAST_BIAS_PCT,NPI_COUNT,GROSS_MARGIN_PCT,EBITDA_MARGIN_PCT,COGS_USD,SGA_USD,OEE_PCT,FIRST_PASS_YIELD_PCT,PURCHASING_PRICE_INDEX,ROCE_PCT,FREE_CASH_FLOW_USD,CASH_CONVERSION_CYCLE_DAYS,DIOH_DAYS,DSO_DAYS,DPO_DAYS,ASSET_TURNS,CYCLE_STOCK_VALUE,SAFETY_STOCK_VALUE,PIPELINE_STOCK_VALUE,ANTICIPATION_STOCK_VALUE,STRATEGIC_STOCK_VALUE,TOTAL_INVENTORY_VALUE,NOPAT_USD,WORKING_CAPITAL_DELTA_USD,FIXED_ASSET_DELTA_USD,CAPITAL_EMPLOYED_USD,EVA_USD
368,2025-07-01,ASIA_PACIFIC,MARGIN,92.94,90.94,0.84,12.6,75.9,22.6,6.8,1,43.28,22.14,77795018.57,10322153.6,72.7,93.7,97.86,17.5,8285780.9,52.9,57.4,46.2,39.5,3.45,6483017.35,8987352.91,6050863.13,647907.81,1759054.23,23928195.43,9625349.43,660309.76,679258.78,92539011.6,371448.27
369,2025-07-01,ASIA_PACIFIC,CASH,93.16,93.42,4.09,16.5,86.7,21.1,6.9,1,37.72,19.36,60159190.84,12934785.77,76.6,94.6,95.94,14.78,9041667.42,34.9,73.8,46.0,54.2,2.88,6697769.4,7065327.64,4902082.67,1625459.76,2765440.31,23056079.79,7114703.2,-1620678.24,-306285.98,90629855.05,-1948282.3
370,2025-07-01,LATAM,GROWTH,88.19,87.31,5.57,7.4,72.3,24.5,-2.5,9,37.53,19.27,78706653.28,18790620.05,78.7,92.8,91.36,13.57,10042511.31,52.9,41.4,32.3,50.0,1.9,12715499.35,3452658.81,5726751.79,761819.71,3230073.06,25886802.73,9045164.03,-1062377.02,65029.74,91660554.33,-120891.4
371,2025-07-01,LATAM,MARGIN,92.02,91.69,9.94,13.1,80.4,21.2,3.3,2,37.74,19.37,64799006.49,12959926.25,86.8,90.5,91.68,21.8,9908580.86,66.7,38.3,41.5,50.7,3.3,8390285.5,6999879.75,4684278.94,1503477.35,1202302.26,22780223.8,8261850.61,-1269220.75,-377509.49,118436697.26,-3581819.11
372,2025-07-01,LATAM,CASH,81.57,85.0,2.01,13.8,90.3,16.7,5.5,1,36.03,18.52,76179100.63,12973437.48,77.4,91.7,111.83,17.13,8404768.8,49.1,56.8,40.7,52.9,3.03,11442414.01,3142385.82,6347788.02,412215.79,4989524.51,26334328.14,7574112.3,-575332.14,-255324.36,95257643.28,-1951652.03
373,2025-08-01,NORTH_AMERICA,GROWTH,91.83,91.04,6.75,9.9,70.2,15.6,-4.7,6,39.41,20.57,59910730.66,12311403.42,71.5,93.8,103.61,8.78,15086022.4,43.3,64.2,43.1,44.2,3.05,11073563.83,4296155.32,5761497.68,448918.18,1255304.14,22835439.15,13889916.39,-1293545.23,97439.21,82198138.15,5670102.57
374,2025-08-01,NORTH_AMERICA,MARGIN,91.65,91.72,7.2,10.6,92.2,21.7,5.8,5,32.99,17.36,78797843.62,13350491.71,62.9,97.6,99.37,12.76,13286688.6,61.0,46.4,47.4,68.1,2.56,6079057.17,9545536.31,3746020.18,865440.12,2565331.35,22801385.13,12785458.21,-257574.01,-243656.37,114216646.19,1363793.6
375,2025-08-01,NORTH_AMERICA,CASH,87.89,87.42,4.24,13.7,89.5,18.1,2.7,4,35.25,18.49,52758138.08,16859292.21,74.9,89.0,96.55,14.78,9494809.91,54.5,72.2,32.9,56.7,1.83,10959415.96,4753810.97,4003052.39,806146.53,1107082.34,21629508.19,9289699.81,778688.01,-983798.12,114591608.88,-2169461.08
376,2025-08-01,EUROPE,GROWTH,89.73,88.59,5.84,5.6,73.2,15.4,2.5,6,31.72,16.73,72427239.08,17305426.31,87.0,93.5,104.7,16.58,4739882.35,32.2,44.8,26.9,47.4,2.25,12963457.75,5328581.51,5555951.89,834611.03,4782951.84,29465554.02,5463532.69,-132034.18,855684.53,101986786.76,-4735145.98
377,2025-08-01,EUROPE,MARGIN,89.73,87.56,4.93,14.8,90.1,11.8,0.8,2,39.46,20.59,67476550.89,15529407.48,76.5,92.3,106.67,15.42,14128984.65,69.2,37.8,25.0,47.5,3.41,13738197.76,3368713.32,7334869.77,503424.43,3714156.98,28659362.26,13593602.25,-611887.9,76505.49,84062885.75,5187313.67
378,2025-08-01,EUROPE,CASH,84.71,85.08,4.47,11.7,93.0,10.6,1.6,3,31.9,16.82,59440669.22,14819075.69,86.3,93.6,93.75,18.54,16805195.51,36.1,54.9,37.2,39.7,2.87,5297807.87,9534670.19,5160498.5,886115.11,4122871.98,25001963.65,14686629.13,-1385019.87,-733546.5,106885947.48,3998034.38
379,2025-08-01,ASIA_PACIFIC,GROWTH,92.03,91.91,5.58,16.7,80.2,15.1,2.0,5,23.99,12.86,62740504.75,10177851.41,81.3,91.3,105.47,17.24,5452588.03,52.3,51.2,52.8,65.6,2.53,8260705.02,3934907.86,4935633.36,1136976.57,1439439.03,19707661.84,5335591.82,-807210.81,690214.6,99318134.53,-4596221.64
380,2025-08-01,ASIA_PACIFIC,MARGIN,91.07,91.19,6.82,9.3,75.0,9.8,3.9,4,48.18,24.95,65592274.59,16817968.11,66.6,93.2,98.31,15.22,11369218.48,48.5,60.3,46.8,47.2,2.41,10574745.49,7507596.14,5677128.64,1103920.04,3571214.04,28434604.35,9494819.65,-1994327.12,119928.29,89666849.04,528134.75
381,2025-08-01,ASIA_PACIFIC,CASH,90.43,90.37,4.46,13.7,93.7,13.1,-0.2,4,31.46,16.59,58728752.92,17943523.29,70.1,93.8,92.93,18.91,9515568.19,43.7,41.6,37.8,46.3,1.88,10122847.43,8526068.79,3076120.16,928611.31,4935383.69,27589031.38,9904784.07,1052077.59,-662861.71,81592227.33,1745561.34
382,2025-08-01,LATAM,GROWTH,94.11,93.29,6.82,6.2,93.9,12.4,4.1,5,32.68,17.2,56649915.29,12199245.48,85.1,92.8,103.97,10.03,11895088.14,50.3,47.5,34.3,52.7,2.14,12870566.54,5200204.15,2508018.89,798085.37,3992440.96,25369315.91,14472270.27,1961862.93,615319.2,118166149.08,2655655.36
383,2025-08-01,LATAM,MARGIN,85.67,85.02,3.99,12.9,84.8,14.4,3.8,8,40.73,21.23,74610350.45,11839474.18,70.2,91.3,104.43,15.71,10607864.98,38.4,57.4,37.2,39.3,2.01,7488983.85,4641808.71,3156525.93,930452.06,2312413.9,18530184.45,9646270.71,-73270.71,-888323.56,80546313.46,1591639.36
384,2025-08-01,LATAM,CASH,91.76,91.22,3.68,10.2,73.1,12.9,-0.8,2,38.85,20.29,74255398.2,18946676.24,73.7,99.0,99.97,20.26,4625779.38,39.3,54.1,52.4,33.9,1.98,13764856.13,8964976.95,7789297.96,938413.48,4634622.25,36092166.77,5116266.01,-105879.35,596365.98,118636119.67,-6747345.95
385,2025-09-01,NORTH_AMERICA,GROWTH,90.6,90.07,3.24,10.3,74.0,12.8,1.4,5,30.91,16.46,68736759.08,19629759.42,80.0,90.8,104.26,14.22,13109121.71,44.0,25.1,45.3,38.8,2.11,8986592.88,3958162.24,6125608.57,1192903.49,2582587.28,22845854.46,13315349.72,949957.94,-743729.92,98542088.93,3461140.83
386,2025-09-01,NORTH_AMERICA,MARGIN,84.86,85.0,7.32,14.0,82.1,18.7,8.3,1,38.71,20.36,73473249.06,13092561.1,74.3,94.7,103.76,18.1,12689940.09,58.9,64.1,36.0,58.1,3.36,11697230.08,8591244.04,3542687.98,818042.81,2840264.96,27489469.87,11431786.17,-391398.1,-866755.83,115288496.47,-97063.48
387,2025-09-01,NORTH_AMERICA,CASH,94.49,94.74,8.34,11.7,73.5,22.7,2.6,6,34.47,18.23,75144474.96,15157361.88,79.5,90.6,92.07,15.42,9912662.64,51.3,55.6,41.7,55.6,3.03,14631146.59,3860129.06,3529291.74,1013627.88,3474387.85,26508583.12,8769932.35,-1854990.73,712260.44,116873819.98,-2917449.64
388,2025-09-01,EUROPE,GROWTH,90.05,89.6,9.33,15.1,78.8,12.3,3.7,3,36.42,19.21,77528995.73,10781096.89,65.0,96.3,105.44,13.69,6683986.55,49.2,74.2,41.7,35.8,3.03,6507324.07,4951863.09,2560954.17,410877.84,1954915.25,16385934.42,9274151.2,1594772.22,995392.44,101295947.49,-855443.55
389,2025-09-01,EUROPE,MARGIN,88.49,87.23,7.14,10.8,74.7,22.7,0.9,5,38.12,20.06,57755187.56,12846979.69,80.0,91.9,108.18,17.57,16993330.86,47.3,52.6,46.0,50.2,3.46,8321734.6,3064439.67,3201325.61,313220.65,4370876.49,19271597.03,14599365.72,-1961657.44,-432307.7,95163468.92,5083018.83
390,2025-09-01,EUROPE,CASH,96.7,98.01,2.86,12.5,90.4,13.6,1.1,4,36.13,19.07,54477856.91,18194380.82,81.6,95.1,95.66,16.1,8721166.6,34.1,52.3,52.5,39.6,2.68,7654732.25,4461197.73,7665596.96,219304.42,4861554.81,24862386.17,7759225.53,-1132969.15,171028.08,94028093.1,-1643583.78
391,2025-09-01,ASIA_PACIFIC,GROWTH,94.62,94.59,9.33,5.7,74.5,20.8,1.4,5,28.85,15.43,64210733.97,17554538.09,83.4,88.4,103.44,18.3,13907295.86,42.6,52.7,29.3,41.5,1.54,9060125.36,9892798.88,6622936.15,1165950.21,3057305.92,29799116.51,13802912.63,-701792.38,597409.15,118565831.83,1946329.45
392,2025-09-01,ASIA_PACIFIC,MARGIN,90.9,89.88,3.39,10.9,84.1,22.9,4.2,3,39.93,20.97,66881060.16,19746092.11,73.4,88.7,102.54,16.49,10620917.73,36.7,38.8,40.5,48.3,2.24,8912768.55,5940941.88,7813410.3,894607.61,3876687.69,27438416.04,11888664.84,797515.46,470231.65,115801310.06,308533.84
393,2025-09-01,ASIA_PACIFIC,CASH,85.02,85.92,7.15,11.8,84.2,24.6,-0.9,5,38.73,20.37,62444920.16,14335431.03,77.1,93.7,105.3,21.89,10805805.07,43.3,40.8,37.4,56.6,3.26,11905526.4,3797733.87,5941359.41,479987.55,1115205.48,23239812.71,9671741.33,-764624.76,-369438.97,108192966.62,-1147555.33
394,2025-09-01,LATAM,GROWTH,94.53,95.53,10.3,12.5,71.9,9.4,0.8,6,36.11,19.06,64890931.17,14727068.99,76.1,95.5,100.61,15.24,9720376.86,57.1,37.6,34.7,48.8,2.48,5154149.58,3750650.61,2555456.4,912604.68,1278327.13,13651188.42,8107035.24,-1318267.19,-295074.43,114816206.8,-3374585.44
395,2025-09-01,LATAM,MARGIN,90.35,92.85,8.58,11.9,79.7,15.6,0.0,5,41.62,21.81,63740438.73,18646777.53,88.3,99.0,96.1,12.67,15136368.09,54.6,55.9,25.8,54.6,3.28,13883258.15,8366884.77,6871653.51,1013262.3,3570868.62,33705927.34,14260074.18,-1793780.51,917486.59,80952241.73,6164850.0
396,2025-09-01,LATAM,CASH,87.53,87.28,8.16,12.6,90.7,14.0,5.9,3,30.92,16.46,79866477.94,10972542.16,77.2,93.1,103.93,21.74,11613421.47,20.0,55.1,36.3,39.4,1.89,12586738.85,3683054.19,2241468.62,953236.41,2701421.1,22165919.17,13556276.82,1308600.78,634254.56,99199322.62,3636344.55
397,2025-10-01,NORTH_AMERICA,GROWTH,91.59,91.27,10.82,12.3,90.3,18.0,1.4,5,28.62,15.17,63483775.8,16893388.22,77.2,90.0,96.18,18.65,5095368.97,52.0,48.7,35.5,42.4,2.29,10689700.34,9252446.12,5819266.93,1068063.59,3670428.92,30499905.9,5697077.46,1111248.57,-509540.08,114394058.88,-5742328.42
398,2025-10-01,NORTH_AMERICA,MARGIN,86.08,85.59,9.51,8.7,73.8,13.4,1.1,5,33.34,17.54,52394932.0,11483391.81,74.4,91.0,98.1,22.19,3918043.17,45.5,41.4,36.1,38.7,1.76,12759739.09,8034879.54,2759161.48,298849.31,4511766.26,28364395.68,5221332.76,329482.25,973807.33,105133454.61,-5292012.71
399,2025-10-01,NORTH_AMERICA,CASH,84.11,85.0,7.84,15.1,89.0,22.0,2.1,4,30.63,16.18,78561752.55,17901095.12,79.1,96.0,96.87,16.18,13367728.23,35.4,59.2,42.7,55.1,2.23,9281280.51,9882803.28,3972998.28,1292750.54,4372796.57,28802629.17,11595968.27,-1697421.28,-74338.69,114263377.77,169630.49
400,2025-10-01,EUROPE,GROWTH,96.57,96.41,7.33,9.2,83.9,24.7,3.4,6,31.63,16.68,51144608.18,14298176.98,88.0,94.2,103.99,21.28,6454421.8,41.2,58.5,50.6,44.1,2.91,10266893.59,9486989.92,2189690.07,1169006.97,1208209.59,24320790.14,5630751.74,118252.37,-941922.43,111565758.05,-5525824.06
401,2025-10-01,EUROPE,MARGIN,88.44,87.28,8.45,13.2,92.2,17.5,-1.8,3,34.48,18.11,54367032.76,18311389.64,80.6,92.4,97.18,20.33,6917512.87,55.8,39.6,31.3,51.8,1.93,9421037.46,7586627.39,4041904.43,627573.73,2697735.56,24374878.57,8486978.95,1576218.45,-6752.37,96005982.16,-1113619.26
402,2025-10-01,EUROPE,CASH,91.81,91.08,8.27,15.5,88.7,16.1,-0.3,4,34.89,18.31,66853935.58,10136043.95,90.2,92.5,100.98,11.17,10418215.47,50.1,54.0,44.7,48.1,2.76,14148159.76,9813654.37,3572983.46,495818.04,1322066.23,29352681.87,9118982.98,-379096.87,-920135.62,82935360.67,825446.91
403,2025-10-01,ASIA_PACIFIC,GROWTH,92.57,91.93,11.93,8.6,81.3,19.9,2.1,3,29.56,15.64,78257316.35,18769888.31,73.6,95.3,93.92,10.88,7895999.73,53.9,50.3,46.6,59.6,1.87,9949116.05,6299577.09,7737555.19,761083.04,4142507.22,28889838.58,7086676.25,-609040.87,-200282.61,99841195.77,-2897443.33
404,2025-10-01,ASIA_PACIFIC,MARGIN,83.25,86.27,6.28,12.0,88.0,18.6,1.8,4,34.09,17.91,59232485.5,11264262.27,72.3,92.6,107.97,11.42,13765866.57,59.7,56.3,29.8,37.7,3.47,8536378.63,6674140.53,5597840.86,920738.4,3616673.25,25345771.67,12608075.41,-971975.07,-185816.09,114031215.31,1204953.88
405,2025-10-01,ASIA_PACIFIC,CASH,85.83,85.0,7.38,16.9,82.1,16.2,1.4,5,32.62,17.17,79476462.85,11807699.19,71.6,98.6,103.21,18.05,8984903.54,49.1,59.1,55.0,46.8,2.26,5424709.1,6237737.9,4513645.05,1176145.54,2419767.86,19772005.45,10909866.85,935455.94,989507.38,83587971.88,2551069.66
406,2025-10-01,LATAM,GROWTH,94.76,93.86,10.42,12.5,74.6,26.0,0.1,9,31.07,16.4,65483737.53,13327637.15,65.4,94.8,105.42,18.94,8528791.49,49.9,70.6,41.8,35.2,2.24,13892140.13,5424795.24,4215981.01,1307530.2,2857481.28,27697927.86,7766699.42,-1520637.35,758545.28,106237948.43,-2857095.42
407,2025-10-01,LATAM,MARGIN,87.57,88.22,3.15,17.8,82.5,15.3,3.4,0,46.8,24.26,59906456.75,15356316.53,82.6,92.0,105.82,17.81,7681399.21,45.5,50.0,40.2,44.1,3.08,11845444.33,4520087.33,7905498.6,1251012.23,4156019.54,29678062.03,6371031.88,-1416443.01,106075.69,101539039.07,-3782872.03
408,2025-10-01,LATAM,CASH,90.25,90.55,3.21,20.0,92.9,24.5,11.3,2,29.91,15.82,74215393.11,16574940.59,81.4,92.2,100.25,15.3,8634417.5,21.4,60.8,31.1,51.0,3.37,12612714.3,9679619.5,4228603.7,1236270.44,1763169.06,29520377.0,6927435.07,-1472916.45,-234065.98,92100158.41,-2282580.77
409,2025-11-01,NORTH_AMERICA,GROWTH,97.43,95.7,7.65,10.1,71.5,22.0,1.1,5,24.11,12.55,77921773.84,19324277.83,66.2,87.1,96.13,13.56,15697596.61,49.2,56.5,28.7,30.0,3.04,7511122.87,9408617.1,7115063.82,1364707.3,3081385.35,28480896.43,14693301.25,-1357768.76,353473.4,85015155.36,6191785.72
410,2025-11-01,NORTH_AMERICA,MARGIN,93.41,92.33,10.04,16.8,88.5,18.3,5.4,8,50.0,25.0,62155463.11,19262274.5,77.5,93.8,104.79,17.46,7206730.73,61.6,37.8,31.4,56.5,3.17,12237463.85,3175175.71,5423865.1,1897340.32,1069554.97,23803399.96,8531544.02,1926165.57,-601352.28,98349152.97,-1303371.27
411,2025-11-01,NORTH_AMERICA,CASH,87.35,85.73,7.73,3.0,76.0,11.4,8.3,2,30.04,15.52,66731142.86,12902974.83,61.4,94.8,97.22,22.99,11888052.36,24.8,55.3,31.2,59.8,3.11,14654581.78,8664968.85,7642090.27,596060.16,1284707.2,32842408.25,13280549.73,1882912.66,-490415.29,106879514.86,2592598.24
412,2025-11-01,EUROPE,GROWTH,98.35,98.69,9.82,8.3,94.7,24.1,-3.0,6,37.57,19.28,72806168.74,11748369.15,90.4,94.0,106.56,5.95,9488670.3,56.2,75.5,36.1,57.8,2.65,13104019.41,5993908.2,6209596.1,1110554.15,2670944.78,29089022.63,8385859.72,-563560.23,-539250.36,88966891.07,-510829.39
413,2025-11-01,EUROPE,MARGIN,90.11,90.86,7.81,9.0,81.7,22.7,1.4,1,34.33,17.66,72151749.11,17742155.58,75.3,99.0,94.75,13.81,8973730.87,49.3,54.8,39.1,48.9,1.65,6240968.76,5939352.83,3165397.58,1077229.18,2537356.11,18960304.47,11070286.54,1724089.12,372466.56,80907473.69,2979539.18
414,2025-11-01,EUROPE,CASH,89.65,88.05,10.46,13.3,88.5,26.6,5.0,3,36.31,18.65,57727031.77,15438984.21,95.0,90.9,99.94,15.64,13590351.92,68.9,56.4,35.6,47.9,3.39,13089273.07,6167735.51,5039322.9,407146.31,1277265.05,25980742.83,12395511.49,-431488.58,-763351.85,104200122.45,1975499.24
415,2025-11-01,ASIA_PACIFIC,GROWTH,95.74,94.07,9.97,8.5,78.3,26.0,4.0,9,34.34,17.67,79948069.29,10491889.9,88.6,92.3,91.54,18.26,10066205.15,40.4,75.8,28.1,50.0,1.92,9853728.95,4407584.42,2746540.26,953839.02,1550208.45,19511901.1,9411435.99,-797472.29,142703.13,98083740.9,-396938.1
416,2025-11-01,ASIA_PACIFIC,MARGIN,89.1,88.99,8.01,13.4,75.9,21.3,6.3,2,46.35,23.68,79714150.17,13742644.68,73.5,90.6,104.98,22.96,10896590.93,64.8,55.0,33.5,51.2,1.87,7052339.27,7867305.85,6446642.25,803421.86,2376399.06,24546108.28,12608016.72,1173379.31,538046.48,98109017.07,2797115.01
417,2025-11-01,ASIA_PACIFIC,CASH,87.86,89.7,9.05,11.4,72.1,16.5,2.6,4,28.86,14.93,76020365.14,18487524.67,81.7,94.5,107.04,18.87,10967394.12,44.4,48.2,25.0,47.6,2.57,7031600.38,3472883.9,3028593.23,2072667.3,2874187.8,18479932.61,10115195.57,-1228991.96,376793.41,108267508.34,-711555.26
418,2025-11-01,LATAM,GROWTH,97.08,96.49,6.17,8.9,70.4,10.4,0.9,3,38.79,19.89,76109871.04,17758614.39,76.1,91.0,102.52,17.01,5465102.12,53.5,39.0,35.2,50.3,2.18,10826009.37,4003170.25,4672432.57,971415.84,2982645.38,23455673.41,5839895.01,-112931.4,487724.29,115612367.91,-5721341.78
419,2025-11-01,LATAM,MARGIN,88.46,89.49,11.41,8.0,82.3,20.7,-3.4,1,34.43,17.71,54057194.84,15953733.67,72.5,93.8,102.14,15.27,7955525.76,34.9,53.4,34.3,39.0,3.03,8837221.75,3834099.32,3469634.27,525250.75,4229994.93,20896201.02,8427404.14,557873.76,-85995.38,89039135.39,-476509.4
420,2025-11-01,LATAM,CASH,90.78,89.17,4.25,11.5,91.5,28.9,-1.8,2,35.07,18.04,51715389.64,15969639.66,71.2,92.9,102.18,19.1,10417336.82,47.9,48.1,34.9,66.6,2.9,5084860.12,4516789.71,6963120.29,1523515.09,4577559.41,22665844.62,10690465.75,54088.31,219040.62,81426976.65,2547768.08
421,2025-12-01,NORTH_AMERICA,GROWTH,96.03,92.55,12.95,11.2,74.2,19.5,0.6,6,29.76,14.88,63245560.9,15291900.99,71.4,94.1,101.29,14.42,10981373.5,63.4,59.6,25.0,52.6,3.46,11805548.48,4732274.11,5602837.18,1143946.96,2333828.08,25618434.8,9493658.72,-805644.97,-682069.81,99727820.79,-479123.36
422,2025-12-01,NORTH_AMERICA,MARGIN,85.65,85.0,5.9,14.9,73.3,21.6,5.4,1,38.05,19.02,56066452.62,15429499.38,78.9,97.4,101.52,15.23,12248733.13,45.7,50.8,48.2,47.4,3.38,7429975.93,4739845.18,4272238.15,2545274.46,4651434.76,23638768.47,11368989.72,-263694.42,-616048.99,100873098.97,1281679.82
423,2025-12-01,NORTH_AMERICA,CASH,89.78,86.6,8.34,11.4,76.5,14.8,4.5,0,29.27,14.63,67329739.88,14386586.84,66.7,94.2,104.4,19.71,5052036.81,52.8,61.0,35.8,63.9,3.16,14173619.85,6246122.15,2621261.43,1644534.13,2503179.61,27188717.17,5173459.27,174160.95,-52738.49,119759909.34,-6802531.67
424,2025-12-01,EUROPE,GROWTH,98.49,93.93,7.64,6.1,94.1,24.8,1.7,10,27.36,13.68,52397453.28,10005541.85,84.5,90.7,106.9,21.71,10323597.33,50.1,56.8,44.5,37.3,2.28,11366410.35,5085702.0,3095582.79,2041469.6,1935393.48,23524558.21,11083194.01,1009243.88,-249647.2,94485951.34,1634598.88
425,2025-12-01,EUROPE,MARGIN,89.96,86.64,9.08,10.6,84.7,21.5,4.4,1,40.42,20.21,52030206.1,19933898.79,80.4,89.5,95.68,14.63,14595039.61,52.5,54.9,43.5,66.8,2.55,11538383.9,3532625.6,5621611.52,2828061.9,4401451.15,27922134.07,11987269.24,-1950335.64,-657434.73,86491232.97,3338145.94
426,2025-12-01,EUROPE,CASH,93.18,91.17,5.86,15.0,79.5,19.1,3.6,4,32.87,16.43,71594909.35,18338093.09,89.3,93.6,106.46,13.17,9795263.56,44.6,41.0,38.9,70.2,1.58,5766036.16,7941346.69,4361980.48,1181669.98,1013515.39,20264548.7,8950405.36,-1089253.5,244395.29,102568719.08,-1306466.55
427,2025-12-01,ASIA_PACIFIC,GROWTH,97.91,96.45,9.66,9.1,77.3,8.4,-1.1,6,35.22,17.61,78254638.07,16555581.97,74.9,95.3,100.69,16.76,6652332.65,48.7,44.1,47.9,38.4,3.0,7005095.24,9222215.58,3933160.7,533512.04,4373566.59,25067550.14,7314366.3,-133628.51,795662.16,90069778.57,-1692611.55
428,2025-12-01,ASIA_PACIFIC,MARGIN,86.67,85.0,8.92,11.0,91.6,18.9,4.4,4,44.0,22.0,64484524.83,13556873.9,66.0,93.8,101.3,16.81,8938878.88,73.2,59.5,25.0,44.6,2.44,8073727.19,7843947.65,6517691.6,878705.28,2602357.43,25916429.16,8221125.96,-1136534.41,418781.49,107456795.76,-2524553.62
429,2025-12-01,ASIA_PACIFIC,CASH,89.2,85.25,2.52,10.3,90.7,21.9,2.8,3,24.87,12.43,75992453.89,10218067.93,82.4,98.0,100.98,21.11,12482356.33,32.3,57.4,37.2,56.0,1.87,7379241.62,9920595.88,5005219.72,985405.19,2908267.0,26198729.42,11795541.19,-1321768.02,634952.88,101918711.87,1603670.0
430,2025-12-01,LATAM,GROWTH,95.19,91.48,4.49,8.9,70.7,24.3,2.2,8,26.45,13.23,52318151.79,13432671.57,79.0,92.2,96.46,15.8,13003102.28,51.1,57.6,37.8,67.6,1.67,11140649.85,8058547.92,6333825.98,2537684.98,4414200.91,32484909.63,11871225.2,-1237296.21,105419.14,99943451.5,1876880.05
431,2025-12-01,LATAM,MARGIN,89.53,86.77,8.81,13.8,72.3,20.3,1.2,4,36.24,18.12,53913183.64,17975655.53,76.4,93.7,105.19,23.27,12865099.17,56.5,68.9,51.0,49.6,2.11,5064895.21,9928060.23,4183633.3,2620236.66,3139866.82,24936692.23,12098270.75,58212.37,-825040.79,101097443.4,1988526.41
432,2025-12-01,LATAM,CASH,95.16,92.27,5.42,16.2,84.3,17.3,1.4,2,39.56,19.78,56582469.16,17980465.83,80.1,97.3,103.92,16.71,8174147.65,27.0,49.6,32.2,51.3,2.08,14187237.49,9277259.55,7520005.01,2769313.36,3108899.01,36862714.42,7137129.75,-1066982.71,29964.81,90688291.07,-1931699.36
