BRIDGE_ID,PERFORMANCE_MONTH,REGION,SCENARIO_ID,PREDICTED_FCF_USD,PREDICTED_ROCE_PCT,PREDICTED_SAFETY_STOCK_USD,PREDICTED_PIPELINE_STOCK_USD,LEAD_TIME_IMPACT_FCF,FORECAST_ERROR_IMPACT_SAFETY,BATCH_SIZE_IMPACT_CYCLE,FCF_LOWER_BOUND,FCF_UPPER_BOUND,ROCE_LOWER_BOUND,ROCE_UPPER_BOUND,MODEL_SOURCE
626,2024-02-01,NORTH_AMERICA,2,3902578.33,13.47,5523197.12,3667025.07,-150000,478000.0,757103.31,3371074.3,4560865.22,12.22,14.94,XGBOOST
627,2024-02-01,NORTH_AMERICA,3,3808074.55,10.61,4780076.52,4219503.72,-400000,478000.0,790836.95,3216082.37,4351170.27,9.52,11.64,XGBOOST
628,2024-02-01,NORTH_AMERICA,4,4036664.8,13.55,5799375.96,3244309.19,100000,478000.0,614854.12,3448570.26,4665712.7,12.22,14.94,XGBOOST
629,2024-02-01,NORTH_AMERICA,5,13827673.55,19.66,7234534.47,3953589.52,-150000,360000.0,798304.98,11549532.42,15625837.98,17.54,21.44,XGBOOST
630,2024-02-01,NORTH_AMERICA,6,12512821.38,19.47,8592203.84,4460763.14,-400000,360000.0,662074.66,10652481.36,14412180.66,17.54,21.44,XGBOOST
631,2024-02-01,NORTH_AMERICA,7,11902288.41,16.42,7048355.07,5007398.02,-650000,360000.0,872802.3,10203955.83,13805352.0,14.84,18.14,XGBOOST
632,2024-02-01,NORTH_AMERICA,8,13090083.68,19.71,9186012.37,3974205.98,-150000,360000.0,692983.22,10876744.12,14715594.99,17.54,21.44,XGBOOST
633,2024-02-01,NORTH_AMERICA,9,17782642.91,22.71,3223876.26,5443712.23,-100000,342000.0,1439138.15,14842375.65,20080861.18,20.25,24.75,XGBOOST
634,2024-02-01,NORTH_AMERICA,10,15975314.99,22.35,3858285.62,6153009.48,-350000,342000.0,1562149.04,13762930.15,18620434.91,20.25,24.75,XGBOOST
635,2024-02-01,NORTH_AMERICA,11,15577826.77,19.51,3169972.8,7136923.92,-600000,342000.0,1204842.92,13223207.4,17890221.78,17.55,21.45,XGBOOST
636,2024-02-01,NORTH_AMERICA,12,16790738.15,22.69,4166630.14,5436607.58,-100000,342000.0,1559551.25,14032791.53,18985541.48,20.25,24.75,XGBOOST
637,2024-02-01,EUROPE,1,13744681.98,10.45,7633673.06,7294891.34,100000,368000.0,1215279.88,11761730.43,15912929.41,9.44,11.54,XGBOOST
638,2024-02-01,EUROPE,2,12569779.76,10.45,9009102.91,8325457.33,-150000,368000.0,1476820.65,10771268.92,14572893.25,9.44,11.54,PROPHET
639,2024-02-01,EUROPE,3,12588152.78,7.64,8002144.29,9831869.8,-400000,368000.0,1159217.65,10276038.17,13902875.16,6.74,8.24,XGBOOST
640,2024-02-01,EUROPE,4,12686616.31,10.38,9230375.04,7187262.97,100000,368000.0,1559895.72,11018884.3,14907902.29,9.44,11.54,XGBOOST
641,2024-02-01,EUROPE,5,5605848.18,22.47,8309716.7,3404755.95,-150000,360000.0,771209.37,4772572.84,6457010.32,20.24,24.74,XGBOOST
642,2024-02-01,EUROPE,6,5225545.14,22.59,10166333.31,3957197.43,-400000,360000.0,680900.82,4401887.57,5955494.95,20.24,24.74,PROPHET
643,2024-02-01,EUROPE,7,4942073.99,19.45,8291821.83,4416651.0,-650000,360000.0,558804.63,4216544.94,5704737.27,17.54,21.44,PROPHET
644,2024-02-01,EUROPE,8,5391961.55,22.71,10720494.15,3477418.28,-150000,360000.0,661539.74,4494558.89,6080873.79,20.24,24.74,XGBOOST
645,2024-02-01,EUROPE,9,15208590.99,22.75,3304114.53,4993373.48,-100000,142000.0,462980.34,12779157.87,17289448.88,20.36,24.88,XGBOOST
646,2024-02-01,EUROPE,10,14031737.36,22.69,4061069.73,5796366.27,-350000,142000.0,487027.76,11849764.57,16032034.41,20.36,24.88,XGBOOST
647,2024-02-01,EUROPE,11,13439325.54,19.65,3277254.71,6603708.43,-600000,142000.0,603436.16,11385067.92,15403327.18,17.66,21.58,XGBOOST
648,2024-02-01,EUROPE,12,14588823.69,22.92,4338299.13,5066227.54,-100000,142000.0,550206.08,12082112.89,16346388.03,20.36,24.88,XGBOOST
649,2024-02-01,ASIA_PACIFIC,1,6872612.37,12.05,6979406.14,2055904.58,100000,206000.0,953183.15,6100612.82,8253770.29,11.08,13.54,XGBOOST
650,2024-02-01,ASIA_PACIFIC,2,6492894.67,12.24,8509224.83,2423905.93,-150000,206000.0,892418.35,5586877.01,7558715.95,11.08,13.54,PROPHET
651,2024-02-01,ASIA_PACIFIC,3,6376022.76,9.39,7411259.03,2806861.25,-400000,206000.0,802775.34,5330009.1,7211188.78,8.38,10.24,PROPHET
652,2024-02-01,ASIA_PACIFIC,4,6797418.83,12.38,9043058.36,2170494.72,100000,206000.0,818571.65,5715310.96,7732479.53,11.08,13.54,XGBOOST
653,2024-02-01,ASIA_PACIFIC,5,12469926.01,18.33,4629582.9,7731005.58,-150000,428000.0,1022214.92,10267712.84,13891611.48,16.24,19.84,XGBOOST
654,2024-02-01,ASIA_PACIFIC,6,11069613.72,17.98,5393843.1,8556891.71,-400000,428000.0,907015.81,9470220.58,12812651.37,16.24,19.84,XGBOOST
655,2024-02-01,ASIA_PACIFIC,7,10758497.64,15.1,4520905.72,9814381.23,-650000,428000.0,1015658.05,9071474.45,12273171.31,13.54,16.54,PROPHET
656,2024-02-01,ASIA_PACIFIC,8,11370487.54,18.04,5662134.83,7485428.86,-150000,428000.0,1031865.84,9669593.64,13082391.4,16.24,19.84,XGBOOST
657,2024-02-01,ASIA_PACIFIC,9,11196253.51,19.53,4821644.56,5702620.83,-100000,330000.0,1294501.58,9606078.49,12996459.14,17.66,21.58,XGBOOST
658,2024-02-01,ASIA_PACIFIC,10,10521518.84,19.66,6036202.38,6742477.6,-350000,330000.0,1325629.71,8907454.6,12051262.11,17.66,21.58,XGBOOST
659,2024-02-01,ASIA_PACIFIC,11,10243854.57,16.76,4951678.99,7808552.29,-600000,330000.0,1603573.47,8558142.66,11578663.59,14.96,18.28,XGBOOST
660,2024-02-01,ASIA_PACIFIC,12,10397204.53,19.36,6128753.59,5601156.48,-100000,330000.0,1372133.79,9082110.57,12287561.37,17.66,21.58,PROPHET
661,2024-02-01,LATAM,1,12085895.36,12.08,4013945.67,8082132.3,100000,458000.0,1616788.16,10168497.64,13757379.16,10.82,13.22,XGBOOST
662,2024-02-01,LATAM,2,10994881.35,12.04,4712357.46,9175589.42,-150000,458000.0,1570187.24,9312203.1,12598863.02,10.82,13.22,XGBOOST
663,2024-02-01,LATAM,3,10537497.5,9.06,4005674.51,10369900.57,-400000,458000.0,1503901.38,8884055.84,12019604.95,8.12,9.92,XGBOOST
664,2024-02-01,LATAM,4,11153307.05,11.99,4852560.97,7961307.21,100000,458000.0,1188707.66,9526276.74,12888492.06,10.82,13.22,XGBOOST
665,2024-02-01,LATAM,5,5582825.3,15.17,7080602.88,3008391.01,-150000,374000.0,1398002.47,4642606.71,6281173.78,13.5,16.5,XGBOOST
666,2024-02-01,LATAM,6,5025536.96,14.98,8365396.39,3376557.7,-400000,374000.0,1634137.83,4282015.89,5793315.62,13.5,16.5,PROPHET
667,2024-02-01,LATAM,7,4773888.42,11.94,6853056.23,3785224.94,-650000,374000.0,1504091.81,4101720.49,5549386.54,10.8,13.2,XGBOOST
668,2024-02-01,LATAM,8,5134408.32,14.99,8734332.76,2937894.11,-150000,374000.0,1251644.33,4372163.6,5915280.16,13.5,16.5,XGBOOST
669,2024-02-01,LATAM,9,8841733.02,19.45,6866022.88,6584748.44,-100000,362000.0,810416.67,7439131.83,10064707.77,17.42,21.29,XGBOOST
670,2024-02-01,LATAM,10,8073289.96,19.3,8351823.1,7564698.87,-350000,362000.0,593844.87,6898104.06,9332729.03,17.42,21.29,XGBOOST
671,2024-02-01,LATAM,11,7651289.52,16.2,6669128.64,8527893.59,-600000,362000.0,832614.5,6627590.18,8966739.65,14.72,17.99,PROPHET
672,2024-02-01,LATAM,12,8454262.46,19.56,8986212.43,6659427.01,-100000,362000.0,845373.93,7033361.01,9515723.71,17.42,21.29,PROPHET
673,2024-03-01,NORTH_AMERICA,1,6649871.61,11.85,6897478.14,4064290.32,100000,286000.0,560914.62,5611172.62,7591586.48,10.63,12.99,PROPHET
674,2024-03-01,NORTH_AMERICA,2,6267727.73,12.03,8389618.55,4780550.22,-150000,286000.0,538406.05,5138652.82,6952294.99,10.63,12.99,XGBOOST
675,2024-03-01,NORTH_AMERICA,3,5859794.72,8.88,6956727.43,5270403.26,-400000,286000.0,614611.54,4902392.92,6632649.24,7.93,9.69,PROPHET
676,2024-03-01,NORTH_AMERICA,4,5984530.46,11.62,8131709.15,3904227.74,100000,286000.0,733924.1,5256782.77,7112117.86,10.63,12.99,PROPHET
677,2024-03-01,NORTH_AMERICA,5,13625708.29,21.83,3762310.2,3129488.89,-150000,242000.0,1626528.74,11365831.33,15377301.22,19.46,23.78,PROPHET
678,2024-03-01,NORTH_AMERICA,6,12754937.85,21.99,4622338.16,3652616.98,-400000,242000.0,1169138.8,10483048.32,14182947.72,19.46,23.78,PROPHET
679,2024-03-01,NORTH_AMERICA,7,11830265.42,18.63,3697309.73,3998047.96,-650000,242000.0,1160518.74,10041656.81,13585770.98,16.76,20.48,XGBOOST
680,2024-03-01,NORTH_AMERICA,8,12885262.39,21.87,4772126.1,3142484.06,-150000,242000.0,1461573.69,10703744.07,14481536.1,19.46,23.78,PROPHET
681,2024-03-01,NORTH_AMERICA,9,17046503.09,16.78,7913187.29,6146654.73,-100000,312000.0,700628.73,14212331.0,19228447.82,14.96,18.28,XGBOOST
682,2024-03-01,NORTH_AMERICA,10,15659743.99,16.7,9684198.62,7104401.19,-350000,312000.0,612646.12,13178706.93,17830015.25,14.96,18.28,XGBOOST
683,2024-03-01,NORTH_AMERICA,11,14701480.16,13.53,7660265.37,7933593.16,-600000,312000.0,675051.77,12661894.89,17130798.97,12.26,14.98,XGBOOST
684,2024-03-01,NORTH_AMERICA,12,15229581.79,16.32,9676921.69,5808324.09,-100000,312000.0,703924.9,13437112.94,18179623.4,14.96,18.28,XGBOOST
685,2024-03-01,EUROPE,1,8820564.32,9.26,5076487.56,2924238.01,100000,400000.0,1133604.62,7263271.38,9826778.93,8.2,10.02,XGBOOST
686,2024-03-01,EUROPE,2,8031239.88,9.23,5964919.3,3322731.47,-150000,400000.0,978650.19,6651627.48,8999260.7,8.2,10.02,XGBOOST
687,2024-03-01,EUROPE,3,7428913.21,6.09,4893704.62,3624362.38,-400000,400000.0,1088102.01,6345805.52,8585501.59,5.5,6.72,XGBOOST
688,2024-03-01,EUROPE,4,7870329.85,9.03,5933822.78,2785113.38,100000,400000.0,1290558.05,6804538.45,9206140.26,8.2,10.02,XGBOOST
689,2024-03-01,EUROPE,5,14937265.69,17.4,7996353.69,6824969.59,-150000,494000.0,896343.23,12685613.36,17162888.66,15.65,19.13,PROPHET
690,2024-03-01,EUROPE,6,14231736.35,17.68,9999231.73,8107724.15,-400000,494000.0,767133.19,11700323.0,15829848.77,15.65,19.13,XGBOOST
691,2024-03-01,EUROPE,7,13024173.65,14.3,7891633.36,8756266.63,-650000,494000.0,728215.78,11207677.82,15163328.82,12.95,15.83,PROPHET
692,2024-03-01,EUROPE,8,14044466.21,17.38,10084381.3,6813971.97,-150000,494000.0,1011164.78,11946645.59,16163108.74,15.65,19.13,XGBOOST
693,2024-03-01,EUROPE,9,9805668.39,21.35,2976370.67,4183501.13,-100000,378000.0,1274176.94,8576030.56,11602864.88,19.48,23.82,PROPHET
694,2024-03-01,EUROPE,10,9340119.54,21.63,3776809.99,5013654.77,-350000,378000.0,1077110.66,7952319.25,10759020.16,19.48,23.82,XGBOOST
695,2024-03-01,EUROPE,11,8933192.44,18.59,3043568.74,5703937.06,-600000,378000.0,1367786.62,7640463.59,10337097.8,16.78,20.52,XGBOOST
696,2024-03-01,EUROPE,12,9395616.09,21.49,3903625.83,4239818.81,-100000,378000.0,1226293.75,8108247.08,10969981.34,19.48,23.82,PROPHET
697,2024-03-01,ASIA_PACIFIC,1,8580388.77,12.85,8766610.07,3396409.94,100000,294000.0,1053720.97,7316763.53,9899150.66,11.58,14.16,XGBOOST
698,2024-03-01,ASIA_PACIFIC,2,7988921.0,12.96,10533382.88,3946367.84,-150000,294000.0,1067224.17,6700615.02,9065537.97,11.58,14.16,XGBOOST
699,2024-03-01,ASIA_PACIFIC,3,7682481.36,9.98,8984041.57,4475119.48,-400000,294000.0,1258929.34,6392540.77,8648731.63,8.88,10.86,XGBOOST
700,2024-03-01,ASIA_PACIFIC,4,8067733.92,12.87,10798190.19,3408774.73,100000,294000.0,1510998.41,6854652.15,9273941.15,11.58,14.16,PROPHET
701,2024-03-01,ASIA_PACIFIC,5,11671538.49,20.66,8928873.7,6251364.35,-150000,538000.0,753210.66,10063387.15,13615170.85,18.73,22.89,XGBOOST
702,2024-03-01,ASIA_PACIFIC,6,10589136.5,20.49,10632049.12,7071616.69,-400000,538000.0,904293.55,9281764.85,12557681.85,18.73,22.89,XGBOOST
703,2024-03-01,ASIA_PACIFIC,7,10129162.15,17.53,8770774.17,7982876.56,-650000,538000.0,878224.57,8890953.69,12028937.35,16.03,19.59,XGBOOST
704,2024-03-01,ASIA_PACIFIC,8,11349198.86,21.0,11645467.03,6454719.91,-150000,538000.0,877418.4,9477170.42,12822054.1,18.73,22.89,PROPHET
705,2024-03-01,ASIA_PACIFIC,9,9018086.9,23.21,2568720.02,4553885.65,-100000,112000.0,1092444.47,7740153.19,10471971.97,20.99,25.65,PROPHET
706,2024-03-01,ASIA_PACIFIC,10,8468593.31,23.35,3213486.78,5380446.11,-350000,112000.0,1259963.17,7177232.96,9710374.01,20.99,25.65,XGBOOST
707,2024-03-01,ASIA_PACIFIC,11,8069103.9,20.27,2579848.9,6098153.6,-600000,112000.0,1188560.16,6895772.85,9329575.03,18.29,22.35,XGBOOST
708,2024-03-01,ASIA_PACIFIC,12,8455916.22,23.11,3296826.79,4516351.37,-100000,112000.0,1026353.04,7317963.02,9900773.5,20.99,25.65,XGBOOST
709,2024-03-01,LATAM,1,10406701.43,7.3,7570912.1,6760811.95,100000,342000.0,938996.5,8868978.52,11999206.23,6.58,8.04,XGBOOST
710,2024-03-01,LATAM,2,9570119.02,7.32,8984780.43,7758886.53,-150000,342000.0,1327899.58,8122117.17,10988746.76,6.58,8.04,XGBOOST
711,2024-03-01,LATAM,3,8917297.98,4.26,7425298.23,8525287.29,-400000,342000.0,1170782.53,7748686.49,10483517.02,3.88,4.74,PROPHET
712,2024-03-01,LATAM,4,10050937.09,7.41,9578915.58,6969889.85,100000,342000.0,1189937.87,8308832.51,11241361.63,6.58,8.04,XGBOOST
713,2024-03-01,LATAM,5,7386012.7,12.56,8067780.65,5126592.09,-150000,514000.0,1542222.24,6160671.56,8335026.23,11.2,13.68,PROPHET
714,2024-03-01,LATAM,6,6723297.15,12.48,9638605.23,5818519.3,-400000,514000.0,1643271.77,5682172.8,7687645.55,11.2,13.68,PROPHET
715,2024-03-01,LATAM,7,6256963.69,9.33,7735769.11,6390304.2,-650000,514000.0,1138960.85,5442923.42,7363955.21,8.5,10.38,XGBOOST
716,2024-03-01,LATAM,8,6840463.9,12.45,10021961.24,5041615.94,-150000,514000.0,1299375.12,5801797.49,7849490.72,11.2,13.68,XGBOOST
717,2024-03-01,LATAM,9,15373861.17,22.2,6143630.64,3947060.23,-100000,410000.0,587003.73,13212785.69,17876121.81,20.09,24.55,XGBOOST
718,2024-03-01,LATAM,10,14440713.25,22.34,7687651.26,4664646.6,-350000,410000.0,647878.4,12251855.82,16576040.23,20.09,24.55,XGBOOST
719,2024-03-01,LATAM,11,14117209.5,19.51,6332243.57,5424316.28,-600000,410000.0,744465.79,11771390.88,15925999.43,17.39,21.25,XGBOOST
720,2024-03-01,LATAM,12,14822140.33,22.42,8107485.27,4024955.33,-100000,410000.0,739066.86,12492088.29,16901060.62,20.09,24.55,PROPHET
721,2024-04-01,NORTH_AMERICA,1,7843176.65,10.06,10953257.6,2981490.58,100000,326000.0,702317.92,6535905.91,8842696.23,8.96,10.96,XGBOOST
722,2024-04-01,NORTH_AMERICA,2,6947333.77,9.89,12520581.2,3295762.51,-150000,326000.0,810260.79,5985513.84,8098048.13,8.96,10.96,XGBOOST
723,2024-04-01,NORTH_AMERICA,3,6699975.16,6.95,10709520.1,3748043.47,-400000,326000.0,665700.1,5710317.8,7725724.08,6.26,7.66,XGBOOST
724,2024-04-01,NORTH_AMERICA,4,7320476.76,10.04,13392614.05,2970396.4,100000,326000.0,680715.99,6123111.85,8284210.16,8.96,10.96,XGBOOST
725,2024-04-01,NORTH_AMERICA,5,10203784.5,14.78,6030632.32,5758347.88,-150000,152000.0,1318610.3,8497730.83,11496929.95,13.17,16.09,PROPHET
726,2024-04-01,NORTH_AMERICA,6,9428622.04,14.79,7313708.62,6634318.34,-400000,152000.0,1349694.52,7837712.9,10603964.52,13.17,16.09,PROPHET
727,2024-04-01,NORTH_AMERICA,7,8778178.04,11.59,5872212.86,7289205.44,-650000,152000.0,1196390.63,7507703.94,10157481.8,10.47,12.79,PROPHET
728,2024-04-01,NORTH_AMERICA,8,9561771.11,14.74,7579892.51,5729813.08,-150000,152000.0,1469248.66,8002717.39,10827205.87,13.17,16.09,XGBOOST
729,2024-04-01,NORTH_AMERICA,9,9182297.88,22.66,7705860.53,2195580.13,-100000,296000.0,557597.64,7893704.97,10679718.49,20.51,25.07,XGBOOST
730,2024-04-01,NORTH_AMERICA,10,8575281.01,22.74,9586962.18,2579797.27,-350000,296000.0,619496.28,7319617.34,9903011.69,20.51,25.07,XGBOOST
731,2024-04-01,NORTH_AMERICA,11,8069365.34,19.55,7601087.9,2887637.27,-600000,296000.0,691443.32,7032573.52,9514658.29,17.81,21.77,XGBOOST
732,2024-04-01,NORTH_AMERICA,12,8676125.15,22.65,9966178.93,2194234.65,-100000,296000.0,622077.27,7463139.25,10097188.39,20.51,25.07,PROPHET
733,2024-04-01,EUROPE,1,14709177.0,15.77,7259845.87,2808640.25,100000,240000.0,1309959.19,12622420.44,17077392.36,14.27,17.44,XGBOOST
734,2024-04-01,EUROPE,2,13595457.12,15.85,8659401.19,3239648.23,-150000,240000.0,1246565.33,11559479.77,15639296.16,14.27,17.44,PROPHET
735,2024-04-01,EUROPE,3,12951200.1,12.84,7316351.34,3639215.19,-400000,240000.0,1129353.5,11028009.44,14920248.06,11.57,14.14,PROPHET
736,2024-04-01,EUROPE,4,13809065.57,15.79,8928489.67,2814528.38,100000,240000.0,1441066.47,11825214.94,15998820.21,14.27,17.44,XGBOOST
737,2024-04-01,EUROPE,5,5509599.93,20.3,3456270.15,4751537.17,-150000,320000.0,920410.3,4631205.28,6265748.32,18.17,22.21,XGBOOST
738,2024-04-01,EUROPE,6,4995596.62,20.13,4113039.06,5371714.1,-400000,320000.0,1006455.07,4271500.01,5779088.26,18.17,22.21,XGBOOST
739,2024-04-01,EUROPE,7,4926644.27,17.39,3498119.6,6251791.08,-650000,320000.0,1297890.4,4091647.38,5535758.22,15.47,18.91,PROPHET
740,2024-04-01,EUROPE,8,5169023.15,20.26,4349298.59,4733561.61,-150000,320000.0,1287939.8,4361426.33,5900753.27,18.17,22.21,XGBOOST
741,2024-04-01,EUROPE,9,4187168.89,24.03,6760154.46,2538357.3,-100000,398000.0,845781.17,3674538.45,4971434.38,21.97,26.85,PROPHET
742,2024-04-01,EUROPE,10,3918252.49,24.13,8427358.04,2988573.87,-350000,398000.0,849875.9,3407299.29,4609875.51,21.97,26.85,XGBOOST
743,2024-04-01,EUROPE,11,3900535.54,21.55,7068495.57,3538847.6,-600000,398000.0,812179.57,3273679.71,4429096.08,19.27,23.55,XGBOOST
744,2024-04-01,EUROPE,12,4128128.06,24.53,9122679.28,2646944.17,-100000,398000.0,751907.29,3474109.08,4700265.23,21.97,26.85,PROPHET
745,2024-04-01,ASIA_PACIFIC,1,7369559.37,14.61,9496168.55,3943313.01,100000,436000.0,776905.82,6285262.02,8503589.8,13.17,16.09,XGBOOST
746,2024-04-01,ASIA_PACIFIC,2,6707799.94,14.56,11154292.12,4479155.41,-150000,436000.0,875278.45,5755976.8,7787498.02,13.17,16.09,XGBOOST
747,2024-04-01,ASIA_PACIFIC,3,6321786.33,11.51,9323784.31,4977938.48,-400000,436000.0,836380.9,5491334.19,7429452.14,10.47,12.79,XGBOOST
748,2024-04-01,ASIA_PACIFIC,4,6960556.76,14.67,11749666.87,3975550.8,100000,436000.0,851730.5,5888298.11,7966520.97,13.17,16.09,XGBOOST
749,2024-04-01,ASIA_PACIFIC,5,16623001.15,17.69,5254780.52,3031213.46,-150000,290000.0,1502639.66,13825132.71,18704591.32,15.75,19.25,PROPHET
750,2024-04-01,ASIA_PACIFIC,6,15589137.56,17.84,6467777.79,3544382.92,-400000,290000.0,1373328.97,12751336.0,17251807.53,15.75,19.25,PROPHET
751,2024-04-01,ASIA_PACIFIC,7,15129907.03,14.88,5413488.75,4059593.33,-650000,290000.0,1277351.69,12214437.64,16525415.63,13.05,15.95,XGBOOST
752,2024-04-01,ASIA_PACIFIC,8,14856962.54,17.24,6299387.24,2876753.2,-150000,290000.0,1668229.03,13019785.18,17615003.47,15.75,19.25,XGBOOST
753,2024-04-01,ASIA_PACIFIC,9,11347640.42,20.22,4351674.54,5904179.14,-100000,306000.0,792458.86,9440487.32,12772424.02,18.0,22.0,XGBOOST
754,2024-04-01,ASIA_PACIFIC,10,10318895.45,20.02,5271654.51,6755017.45,-350000,306000.0,790289.92,8753906.42,11843520.45,18.0,22.0,XGBOOST
755,2024-04-01,ASIA_PACIFIC,11,10017849.44,17.11,4312131.05,7800704.14,-600000,306000.0,1094984.95,8410615.97,11379068.67,15.3,18.7,PROPHET
756,2024-04-01,ASIA_PACIFIC,12,10423026.03,19.93,5471139.26,5735973.39,-100000,306000.0,915949.1,8925551.65,12075746.34,18.0,22.0,XGBOOST
757,2024-04-01,LATAM,1,5340804.59,9.83,9468301.32,2482738.43,100000,304000.0,845447.39,4439697.45,6006649.49,8.75,10.69,XGBOOST
758,2024-04-01,LATAM,2,4778410.63,9.72,10932106.9,2772069.06,-150000,304000.0,746508.37,4065828.19,5500826.38,8.75,10.69,PROPHET
759,2024-04-01,LATAM,3,4509039.33,6.68,9149448.53,3084595.95,-400000,304000.0,820151.21,3878893.56,5247914.82,6.05,7.39,XGBOOST
760,2024-04-01,LATAM,4,5027799.28,9.85,11676642.83,2494800.42,100000,304000.0,841707.15,4159295.51,5627282.16,8.75,10.69,XGBOOST
761,2024-04-01,LATAM,5,7922440.51,19.52,3324525.73,7445849.9,-150000,450000.0,1282437.56,6741475.77,9120820.15,17.58,21.48,XGBOOST
762,2024-04-01,LATAM,6,7356913.81,19.59,4051858.16,8621094.74,-400000,450000.0,1167238.94,6217866.0,8412406.94,17.58,21.48,XGBOOST
763,2024-04-01,LATAM,7,6979475.2,16.5,3315044.11,9651998.44,-650000,450000.0,1294430.96,5956061.11,8058200.33,14.88,18.18,XGBOOST
764,2024-04-01,LATAM,8,7446541.72,19.5,4191297.32,7431481.61,-150000,450000.0,1291259.19,6348768.44,8589510.24,17.58,21.48,XGBOOST
765,2024-04-01,LATAM,9,10999895.28,25.64,8179492.69,3917220.21,-100000,298000.0,1471690.46,9240219.11,12501472.91,22.94,28.04,XGBOOST
766,2024-04-01,LATAM,10,9487442.62,24.74,9398312.18,4250870.76,-350000,298000.0,1131318.96,8568203.17,11592274.88,22.94,28.04,XGBOOST
767,2024-04-01,LATAM,11,9902674.72,22.74,8265268.02,5277731.54,-600000,298000.0,1508636.87,8232195.2,11137675.86,20.24,24.74,PROPHET
768,2024-04-01,LATAM,12,10472662.24,25.73,10659283.68,3944626.42,-100000,298000.0,1288360.69,8736207.16,11819574.39,22.94,28.04,XGBOOST
769,2024-05-01,NORTH_AMERICA,1,13766122.59,11.8,8566405.97,6043567.68,100000,398000.0,1016176.15,11849732.84,16031991.49,10.68,13.06,XGBOOST
770,2024-05-01,NORTH_AMERICA,2,12987096.56,11.97,10429274.75,7115249.38,-150000,398000.0,923397.28,10851860.6,14681929.05,10.68,13.06,XGBOOST
771,2024-05-01,NORTH_AMERICA,3,12412090.72,8.95,8840513.13,8018934.76,-400000,398000.0,1054748.39,10352924.48,14006897.83,7.98,9.76,PROPHET
772,2024-05-01,NORTH_AMERICA,4,13194408.54,11.93,10756020.67,6183085.93,100000,398000.0,1258493.45,11101328.66,15019444.66,10.68,13.06,XGBOOST
773,2024-05-01,NORTH_AMERICA,5,7002522.64,11.7,7425975.95,7636631.85,-150000,232000.0,1296645.03,6029500.52,8157559.52,10.6,12.96,XGBOOST
774,2024-05-01,NORTH_AMERICA,6,6599093.96,11.83,9184831.28,8973112.33,-400000,232000.0,1251960.63,5561189.8,7523962.67,10.6,12.96,XGBOOST
775,2024-05-01,NORTH_AMERICA,7,6311150.56,8.81,7575361.98,10127332.25,-650000,232000.0,983566.31,5327034.44,7207164.24,7.9,9.66,XGBOOST
776,2024-05-01,NORTH_AMERICA,8,6823293.49,11.91,9705461.69,7901451.43,-150000,232000.0,978407.19,5678267.48,7682361.88,10.6,12.96,XGBOOST
777,2024-05-01,NORTH_AMERICA,9,10169692.98,28.38,4544236.64,5086513.22,-100000,298000.0,1326216.31,8762564.9,11855234.87,25.71,31.43,PROPHET
778,2024-05-01,NORTH_AMERICA,10,9531532.17,28.53,5673861.12,5998109.03,-350000,298000.0,1585615.97,8125287.46,10993035.97,25.71,31.43,XGBOOST
779,2024-05-01,NORTH_AMERICA,11,8836462.4,25.09,4431983.56,6614486.21,-600000,298000.0,1172660.2,7806648.73,10561936.52,23.01,28.13,XGBOOST
780,2024-05-01,NORTH_AMERICA,12,9788174.01,28.63,5986705.35,5178134.93,-100000,298000.0,1577869.42,8284606.82,11208585.7,25.71,31.43,XGBOOST
781,2024-05-01,EUROPE,1,7598280.11,10.93,5312541.26,5604234.72,100000,286000.0,1041817.02,6673085.79,9028292.54,10.0,12.22,PROPHET
782,2024-05-01,EUROPE,2,7079905.1,11.03,6388067.16,6516655.35,-150000,286000.0,1308339.26,6111141.72,8268015.27,10.0,12.22,XGBOOST
783,2024-05-01,EUROPE,3,6972810.91,8.18,5580079.9,7568309.55,-400000,286000.0,1083403.84,5830169.69,7887876.64,7.3,8.92,XGBOOST
784,2024-05-01,EUROPE,4,7326344.9,11.09,6710410.04,5767956.48,100000,286000.0,1038851.1,6251627.74,8458084.59,10.0,12.22,XGBOOST
785,2024-05-01,EUROPE,5,10349804.38,14.53,5283892.29,4600130.36,-150000,578000.0,644082.12,8786801.4,11888025.42,13.07,15.97,XGBOOST
786,2024-05-01,EUROPE,6,9587400.56,14.56,6424074.1,5313128.63,-400000,578000.0,579916.48,8104331.39,10964683.64,13.07,15.97,XGBOOST
787,2024-05-01,EUROPE,7,8581507.18,11.17,4958852.81,5612298.38,-650000,578000.0,706378.54,7763096.38,10503012.75,10.37,12.67,XGBOOST
788,2024-05-01,EUROPE,8,9771030.36,14.55,6690911.85,4611517.39,-150000,578000.0,565945.28,8274948.89,11195519.09,13.07,15.97,XGBOOST
789,2024-05-01,EUROPE,9,9160871.8,25.43,2761609.44,3172014.09,-100000,370000.0,640140.84,7663040.76,10367643.38,22.71,27.75,XGBOOST
790,2024-05-01,EUROPE,10,8196910.12,24.98,3291838.44,3570982.96,-350000,370000.0,578898.13,7105728.71,9613632.95,22.71,27.75,XGBOOST
791,2024-05-01,EUROPE,11,8094886.73,22.32,2739068.15,4194830.57,-600000,370000.0,515147.56,6827072.68,9236627.74,20.01,24.45,XGBOOST
